ID;Frugivore_Species;Plant_Species;Type of Interaction;Plant_family;Plant_genus;Plant_specific.epiteth;Plant_distribution;Plant_origin;Plant_Form;fruit_diameter;fruit_length;seed_diameter;seed_length;Fruit_color;Lipid_Score;Plants_IUCN;Frug_Class;Frug_Order;Frug_Family;Frug_Genus;Frug_Epitetus;Frug_Group;Frug_Body_Mass;Frug_Mean_Gape_Size;Frugivory_score;Frug_Migration_status;Frug_IUCN;Frug_Population_Trend;Study_Location;Latitude;Longitude;Precision;Study reference;Doi/Link;Study_Method
2942;Leontopithecus chrysomelas;Pourouma mollis;Mutualistic;Urticaceae;Pourouma;mollis;BR-AP|BR-BA|BR-ES|BR-PA;native;tree;15.81;15.93;10.61;12.8;black;1;NE;Mammalia;Primates;Callitrichidae;Leontopithecus;chrysomelas;Primates;600;NA;2;NA;EN;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2943;Sapajus xanthosternos;Pourouma mollis;Mutualistic;Urticaceae;Pourouma;mollis;BR-AP|BR-BA|BR-ES|BR-PA;native;tree;15.81;15.93;10.61;12.8;black;1;NE;Mammalia;Primates;Cebidae;Sapajus;xanthosternos;Primates;2950;NA;2;NA;CR;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2944;Leontopithecus chrysomelas;Pourouma velutina;Mutualistic;Urticaceae;Pourouma;velutina;BR-AM|BR-AP|BR-BA|BR-ES|BR-MT|BR-PA|BR-RO;native;tree;13;18.6;9.56;NA;black;1;NE;Mammalia;Primates;Callitrichidae;Leontopithecus;chrysomelas;Primates;600;NA;2;NA;EN;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2945;Sapajus xanthosternos;Pourouma velutina;Mutualistic;Urticaceae;Pourouma;velutina;BR-AM|BR-AP|BR-BA|BR-ES|BR-MT|BR-PA|BR-RO;native;tree;13;18.6;9.56;NA;black;1;NE;Mammalia;Primates;Cebidae;Sapajus;xanthosternos;Primates;2950;NA;2;NA;CR;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2946;Leontopithecus rosalia;Pouteria bangii;Mutualistic;Sapotaceae;Pouteria;bangii;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-MT|BR-PA|BR-PB|BR-PE|BR-RJ|BR-RN|BR-RO|BR-SE;native;tree;27.6;11;9.01;14;orange;1;NE;Mammalia;Primates;Callitrichidae;Leontopithecus;rosalia;Primates;600;NA;2;NA;EN;Stable;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2947;Leontopithecus rosalia;Pouteria bangii;Mutualistic;Sapotaceae;Pouteria;bangii;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-MT|BR-PA|BR-PB|BR-PE|BR-RJ|BR-RN|BR-RO|BR-SE;native;tree;27.6;11;9.01;14;orange;1;NE;Mammalia;Primates;Callitrichidae;Leontopithecus;rosalia;Primates;600;NA;2;NA;EN;Stable;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2948;Leontopithecus rosalia;Pouteria bangii;Mutualistic;Sapotaceae;Pouteria;bangii;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-MT|BR-PA|BR-PB|BR-PE|BR-RJ|BR-RN|BR-RO|BR-SE;native;tree;27.6;11;9.01;14;orange;1;NE;Mammalia;Primates;Callitrichidae;Leontopithecus;rosalia;Primates;600;NA;2;NA;EN;Stable;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
2949;Brachyteles arachnoides;Pouteria bullata;Mutualistic;Sapotaceae;Pouteria;bullata;BR-BA|BR-ES|BR-PR|BR-RJ|BR-SP;native;tree;30.84;31.94;18.6;31.4;orange;1;EN;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;Primates;10750;NA;3;NA;EN;Decreasing;NA;NA;NA;NA;Bufalo et al 2016 ;10.1007/s10764-016-9903-3;Animal-oriented
3985;Artibeus jamaicensis;Pouteria caimito;Mutualistic;Sapotaceae;Pouteria;caimito;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-MA|BR-MG|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-SC|BR-SE|BR-SP|BR-TO;native;tree;40;45;16;40;orange;1;NE;Mammalia;Chiroptera;Phyllostomidae;Artibeus;jamaicensis;Bats;42;7.2;3;NA;LC;Stable;S®o Paulo;-23,55;-46,63;cidade;Bredt A et al 2012;http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html;Animal-oriented
3986;Artibeus lituratus;Pouteria caimito;Mutualistic;Sapotaceae;Pouteria;caimito;BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-MA|BR-MG|BR-MT|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-SC|BR-SE|BR-SP|BR-TO;native;tree;40;45;16;40;orange;1;NE;Mammalia;Chiroptera;Phyllostomidae;Artibeus;lituratus;Bats;88.5;21.11;3;NA;LC;Stable;S®o Paulo;-23,55;-46,63;cidade;Bredt A et al 2012;http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html;Animal-oriented
