ID;Country;State ;Municipality;Study_location;Species;Latitude;Longitude;Precision;Reserve_Area;Altitude;Altitude1km;Annual_mean_temperature;Annual_rainfall;Olsong200r;Olsoneconame;ribeirovegtype;BSRs;uc;protectedtype;ID;Year_start;Year_finish ;Duration;Season;Method;Strata_sampling ;Nights;hours_per_night;number_of_mistnets;effort_straube_bianconi;Sampling_habitat;community;Authors;Type;References;Voucher_Specimens
bat1566;Brazil;SAO PAULO;CAJURU;Fazenda em Cajuru;Lasiurus.blossevillii;-21,27941729;-47,34048143;Precise;203;NA;765;20,5;1470;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;N;NA;bat1060;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1567;Brazil;SAO PAULO;CAJURU;Fazenda em Cajuru;Myotis.albescens;-21,27941729;-47,34048143;Precise;203;NA;765;20,5;1470;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;N;NA;bat1060;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1568;Brazil;SAO PAULO;CAJURU;Fazenda em Cajuru;Myotis.nigricans;-21,27941729;-47,34048143;Precise;203;NA;765;20,5;1470;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;N;NA;bat1060;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1569;Brazil;SAO PAULO;CAJURU;Fazenda em Cajuru;Molossus.molossus;-21,27941729;-47,34048143;Precise;203;NA;765;20,5;1470;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;N;NA;bat1060;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1570;Brazil;SAO PAULO;ANALANDIA;Fazenda Cuscuzeiro;Anoura.caudifer;-22,14771356;-47,64741523;Precise;11;NA;724;19,9;1319;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1061;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1571;Brazil;SAO PAULO;ANALANDIA;Fazenda Cuscuzeiro;Artibeus.lituratus;-22,14771356;-47,64741523;Precise;11;NA;724;19,9;1319;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1061;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1572;Brazil;SAO PAULO;ANALANDIA;Fazenda Cuscuzeiro;Carollia.perspicillata;-22,14771356;-47,64741523;Precise;11;NA;724;19,9;1319;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1061;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1573;Brazil;SAO PAULO;ANALANDIA;Fazenda Cuscuzeiro;Desmodus.rotundus;-22,14771356;-47,64741523;Precise;11;NA;724;19,9;1319;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1061;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1574;Brazil;SAO PAULO;ANALANDIA;Fazenda Cuscuzeiro;Glossophaga.soricina;-22,14771356;-47,64741523;Precise;11;NA;724;19,9;1319;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1061;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1575;Brazil;SAO PAULO;ANALANDIA;Fazenda Cuscuzeiro;Sturnira.lilium;-22,14771356;-47,64741523;Precise;11;NA;724;19,9;1319;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1061;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1576;Brazil;SAO PAULO;ANALANDIA;Fazenda Cuscuzeiro;Myotis.nigricans;-22,14771356;-47,64741523;Precise;11;NA;724;19,9;1319;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1061;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1577;Brazil;SAO PAULO;ANALANDIA;Fazenda Cuscuzeiro;Eptesicus.furinalis;-22,14771356;-47,64741523;Precise;11;NA;724;19,9;1319;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1061;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1578;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Pe de Gigante;Anoura.caudifer;-21,64308912;-47,6138473;Precise;630;NA;705;20,8;1435;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;Area of relevant ecological interest;bat1062;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1579;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Pe de Gigante;Artibeus.lituratus;-21,64308912;-47,6138473;Precise;630;NA;705;20,8;1435;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;Area of relevant ecological interest;bat1062;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1580;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Pe de Gigante;Artibeus.planirostris;-21,64308912;-47,6138473;Precise;630;NA;705;20,8;1435;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;Area of relevant ecological interest;bat1062;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1581;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Pe de Gigante;Carollia.perspicillata;-21,64308912;-47,6138473;Precise;630;NA;705;20,8;1435;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;Area of relevant ecological interest;bat1062;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1582;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Pe de Gigante;Glossophaga.soricina;-21,64308912;-47,6138473;Precise;630;NA;705;20,8;1435;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;Area of relevant ecological interest;bat1062;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1583;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Pe de Gigante;Platyrrhinus.lineatus;-21,64308912;-47,6138473;Precise;630;NA;705;20,8;1435;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;Area of relevant ecological interest;bat1062;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1584;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Pe de Gigante;Sturnira.lilium;-21,64308912;-47,6138473;Precise;630;NA;705;20,8;1435;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;Area of relevant ecological interest;bat1062;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1585;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Pe de Gigante;Sturnira.tildae;-21,64308912;-47,6138473;Precise;630;NA;705;20,8;1435;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;Area of relevant ecological interest;bat1062;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1586;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Pe de Gigante;Myotis.nigricans;-21,64308912;-47,6138473;Precise;630;NA;705;20,8;1435;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;Area of relevant ecological interest;bat1062;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1587;Brazil;SAO PAULO;CORUMBATAI;Karl Arens;Anoura.caudifer;-22,24207107;-47,69120129;Precise;38;NA;861;19,2;1373;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;NA;bat1063;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1588;Brazil;SAO PAULO;CORUMBATAI;Karl Arens;Artibeus.lituratus;-22,24207107;-47,69120129;Precise;38;NA;861;19,2;1373;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;NA;bat1063;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1589;Brazil;SAO PAULO;CORUMBATAI;Karl Arens;Glossophaga.soricina;-22,24207107;-47,69120129;Precise;38;NA;861;19,2;1373;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;NA;bat1063;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1590;Brazil;SAO PAULO;CORUMBATAI;Karl Arens;Myotis.nigricans;-22,24207107;-47,69120129;Precise;38;NA;861;19,2;1373;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;Y;NA;bat1063;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1591;Brazil;SAO PAULO;BROTAS;Fazenda Losano;Anoura.caudifer;-22,30362961;-48,11417609;Precise;48;NA;642;20,3;1337;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1064;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1592;Brazil;SAO PAULO;BROTAS;Fazenda Losano;Artibeus.lituratus;-22,30362961;-48,11417609;Precise;48;NA;642;20,3;1337;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1064;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1593;Brazil;SAO PAULO;BROTAS;Fazenda Losano;Artibeus.planirostris;-22,30362961;-48,11417609;Precise;48;NA;642;20,3;1337;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1064;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1594;Brazil;SAO PAULO;BROTAS;Fazenda Losano;Carollia.perspicillata;-22,30362961;-48,11417609;Precise;48;NA;642;20,3;1337;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1064;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1595;Brazil;SAO PAULO;BROTAS;Fazenda Losano;Chiroderma.doriae;-22,30362961;-48,11417609;Precise;48;NA;642;20,3;1337;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1064;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
bat1596;Brazil;SAO PAULO;BROTAS;Fazenda Losano;Chiroderma.villosum;-22,30362961;-48,11417609;Precise;48;NA;642;20,3;1337;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;N;NA;bat1064;2012;2013;5 days;both;mist nets;U;5;6;12;4320;forest interior and forest edge;all;Muylaert et al ;Article;Muylaert, R. L., R. D. Stevens, and M. C. Ribeiro. 2016. Threshold effect of habitat loss on bat richness in cerrado- ­forest landscapes. Ecological Applications 26:1854–1867.;Coleção Adriano Lúcio Peracchi (ALP), Universidade Federal Rural do Rio de Janeiro, Seropédica, RJ, Brazil
